,age,marital
42692,57,married
42693,79,married
42694,58,married
42695,20,single
42696,64,married
42697,42,married
42698,27,single
42699,47,married
42700,37,married
42701,21,single
42702,63,married
42703,66,married
42704,28,single
42705,19,single
42706,31,married
42707,46,single
42708,42,married
42709,76,married
42710,61,married
42711,62,married
42712,39,married
42713,37,single
42714,74,married
42715,32,single
42716,50,married
42717,61,married
42718,27,married
42719,27,single
42720,30,single
42721,63,married
42722,63,married
42723,36,married
42724,38,married
42725,27,single
42726,30,single
42727,92,married
42728,33,single
42729,40,married
42730,77,married
42731,74,married
42732,56,married
42733,68,single
42734,48,married
42735,45,married
42736,30,single
42737,81,married
42738,35,married
42739,42,single
42740,28,single
42741,36,married
42742,38,single
42743,48,divorced
42744,52,married
42745,38,divorced
42746,55,married
42747,71,married
42748,61,married
42749,30,married
42750,20,single
42751,50,married
42752,70,married
42753,69,divorced
42754,54,married
42755,39,married
42756,44,married
42757,26,single
42758,56,divorced
42759,73,married
42760,44,married
42761,61,married
42762,66,married
42763,36,single
42764,33,single
42765,76,married
42766,48,married
42767,52,married
42768,66,married
42769,38,single
42770,32,single
42771,48,married
42772,30,married
42773,39,married
42774,36,married
42775,49,divorced
42776,29,single
42777,35,married
42778,42,single
42779,80,married
42780,68,single
42781,31,single
42782,33,married
42783,56,married
42784,64,married
42785,54,married
42786,27,single
42787,52,married
42788,63,married
42789,34,married
42790,50,married
42791,66,married
42792,36,married
42793,31,single
42794,52,married
42795,82,divorced
42796,62,married
42797,60,married
42798,62,married
42799,60,married
42800,43,married
42801,46,married
42802,28,single
42803,26,single
42804,56,divorced
42805,34,married
42806,36,married
42807,26,single
42808,54,single
42809,32,divorced
42810,60,married
42811,26,single
42812,48,married
42813,42,single
42814,35,single
42815,26,single
42816,51,married
42817,45,single
42818,20,single
42819,29,married
42820,60,married
42821,33,single
42822,40,single
42823,40,married
42824,72,single
42825,77,married
42826,36,single
42827,65,married
42828,60,married
42829,37,single
42830,67,married
42831,33,married
42832,65,married
42833,66,married
42834,45,married
42835,30,single
42836,33,single
42837,29,single
42838,31,single
42839,65,married
42840,56,married
42841,76,married
42842,53,single
42843,64,married
42844,30,single
42845,42,married
42846,33,married
42847,34,divorced
42848,72,married
42849,44,married
42850,37,single
42851,31,single
42852,44,single
42853,52,married
42854,35,single
42855,34,married
42856,37,single
42857,35,married
42858,34,married
42859,78,married
42860,45,married
42861,37,married
42862,29,married
42863,77,married
42864,68,married
42865,36,married
42866,38,single
42867,53,married
42868,59,married
42869,74,married
42870,39,married
42871,55,divorced
42872,32,single
42873,62,married
42874,76,married
42875,42,married
42876,47,single
42877,35,divorced
42878,54,divorced
42879,37,single
42880,55,married
42881,77,married
42882,41,single
42883,51,married
42884,33,married
42885,30,married
42886,30,single
42887,35,single
42888,28,single
42889,35,single
42890,21,single
42891,80,married
42892,61,married
42893,38,married
42894,63,married
42895,48,married
42896,76,married
42897,28,single
42898,29,single
42899,39,married
42900,29,single
42901,30,single
42902,33,single
42903,32,single
42904,25,married
42905,34,single
42906,76,married
42907,34,married
42908,30,single
42909,36,single
42910,32,single
42911,42,married
42912,36,divorced
42913,37,married
42914,71,married
42915,29,single
42916,27,single
42917,43,married
42918,58,married
42919,73,married
42920,34,married
42921,29,married
42922,49,married
42923,52,married
42924,65,married
42925,33,married
42926,25,single
42927,32,married
42928,41,divorced
42929,42,divorced
42930,46,married
42931,23,single
42932,84,divorced
42933,67,divorced
42934,34,married
42935,30,married
42936,22,single
42937,56,married
42938,24,married
42939,47,married
42940,53,married
42941,45,married
42942,28,single
42943,39,married
42944,40,married
42945,79,divorced
42946,29,single
42947,35,married
42948,36,married
42949,53,married
42950,52,married
42951,33,married
42952,60,married
42953,24,single
42954,18,single
42955,65,married
42956,25,single
42957,58,married
42958,36,single
42959,27,single
42960,32,single
42961,35,single
42962,39,single
42963,53,married
42964,23,single
42965,34,married
42966,33,single
42967,33,single
42968,36,single
42969,47,married
42970,52,married
42971,33,married
42972,36,single
42973,42,single
42974,55,divorced
42975,60,married
42976,38,single
42977,61,married
42978,58,married
42979,48,divorced
42980,35,married
42981,34,divorced
42982,58,married
42983,39,divorced
42984,70,married
42985,44,married
42986,54,married
42987,27,single
42988,33,married
42989,77,married
42990,75,divorced
42991,57,married
42992,30,single
42993,31,single
42994,61,married
42995,76,married
42996,75,married
42997,28,married
42998,35,married
42999,59,married
43000,42,married
43001,35,single
43002,48,single
43003,44,single
43004,71,married
43005,60,married
43006,34,married
43007,57,married
43008,49,divorced
43009,75,married
43010,39,married
43011,64,married
43012,66,married
43013,36,married
43014,27,single
43015,29,single
43016,34,single
43017,26,single
43018,34,single
43019,41,married
43020,47,married
43021,52,married
43022,36,divorced
43023,32,married
43024,51,married
43025,34,married
43026,21,single
43027,41,divorced
43028,54,married
43029,35,single
43030,29,single
43031,32,married
43032,38,married
43033,48,married
43034,46,married
43035,32,married
43036,49,married
43037,75,married
43038,37,married
43039,37,single
43040,23,single
43041,58,married
43042,45,married
43043,47,single
43044,30,single
43045,30,single
43046,25,single
43047,23,single
43048,34,married
43049,27,single
43050,28,single
43051,65,married
43052,77,married
43053,61,divorced
43054,27,single
43055,34,single
43056,28,married
43057,50,married
43058,58,married
43059,52,married
43060,26,single
43061,59,married
43062,64,married
43063,38,divorced
43064,48,married
43065,28,single
43066,35,single
43067,66,married
43068,25,single
43069,33,married
43070,52,married
43071,26,single
43072,36,married
43073,38,single
43074,59,married
43075,53,married
43076,47,married
43077,48,married
43078,56,married
43079,22,single
43080,82,married
43081,27,single
43082,60,divorced
43083,44,married
43084,53,married
43085,27,single
43086,57,married
43087,59,divorced
43088,39,single
43089,27,single
43090,39,divorced
43091,64,married
43092,55,divorced
43093,57,married
43094,51,single
43095,37,married
43096,33,single
43097,60,married
43098,33,single
43099,35,married
43100,26,single
43101,30,single
43102,23,single
43103,80,married
43104,29,single
43105,47,married
43106,72,divorced
43107,45,single
43108,35,married
43109,37,married
43110,29,single
43111,40,single
43112,33,single
43113,32,single
43114,35,single
43115,32,married
43116,40,single
43117,79,divorced
43118,48,married
43119,43,married
43120,54,married
43121,40,married
43122,20,single
43123,48,married
43124,38,single
43125,53,married
43126,60,married
43127,34,married
43128,70,married
43129,78,divorced
43130,61,married
43131,52,single
43132,61,divorced
43133,52,married
43134,58,married
43135,25,single
43136,77,married
43137,46,married
43138,64,married
43139,37,married
43140,33,single
43141,25,single
43142,71,married
43143,63,married
43144,27,single
43145,33,married
43146,56,married
43147,63,married
43148,59,married
43149,22,single
43150,30,single
43151,66,married
43152,70,married
43153,36,single
43154,74,married
43155,27,married
43156,24,single
43157,52,married
43158,71,divorced
43159,33,married
43160,56,married
43161,47,married
43162,34,married
43163,37,married
43164,30,single
43165,28,single
43166,27,single
43167,73,married
43168,48,married
43169,67,married
43170,60,married
43171,57,divorced
43172,38,single
43173,65,married
43174,59,married
43175,37,married
43176,28,single
43177,29,single
43178,27,single
43179,49,single
43180,31,single
43181,38,single
43182,36,single
43183,28,single
43184,51,married
43185,26,single
43186,56,married
43187,37,single
43188,47,married
43189,60,divorced
43190,42,married
43191,27,single
43192,40,single
43193,25,single
43194,90,divorced
43195,29,single
43196,29,single
43197,68,married
43198,38,married
43199,34,married
43200,23,single
43201,66,divorced
43202,47,married
43203,63,married
43204,32,single
43205,34,single
43206,32,married
43207,42,married
43208,39,married
43209,30,married
43210,58,single
43211,26,single
43212,63,married
43213,73,single
43214,70,divorced
43215,68,married
43216,26,single
43217,33,married
43218,60,married
43219,25,single
43220,64,married
43221,26,single
43222,27,single
43223,68,married
43224,30,married
43225,30,married
43226,39,married
43227,54,married
43228,40,single
43229,46,married
43230,64,married
43231,37,married
43232,36,married
43233,33,divorced
43234,34,married
43235,32,single
43236,49,divorced
43237,51,married
43238,83,married
43239,45,single
43240,31,married
43241,38,single
43242,51,married
43243,64,divorced
43244,59,married
43245,33,single
43246,36,married
43247,35,married
43248,69,married
43249,31,single
43250,73,married
43251,76,divorced
43252,35,married
43253,28,single
43254,34,married
43255,33,married
43256,36,married
43257,44,married
43258,19,single
43259,29,single
43260,28,single
43261,51,married
43262,52,married
43263,61,married
43264,51,divorced
43265,29,single
43266,70,married
43267,46,divorced
43268,71,married
43269,39,married
43270,58,married
43271,37,married
43272,26,single
43273,79,married
43274,37,married
43275,29,single
43276,75,married
43277,64,married
43278,54,divorced
43279,33,married
43280,27,single
43281,80,married
43282,46,married
43283,61,married
43284,72,married
43285,36,married
43286,40,single
43287,41,married
43288,33,married
43289,27,single
43290,77,married
43291,74,married
43292,30,married
43293,25,single
43294,35,married
43295,42,married
43296,82,divorced
43297,33,single
43298,67,divorced
43299,71,married
43300,75,divorced
43301,41,divorced
43302,51,married
43303,42,married
43304,34,divorced
43305,38,single
43306,38,married
43307,60,married
43308,47,single
43309,60,divorced
43310,53,married
43311,61,married
43312,51,married
43313,29,single
43314,70,married
43315,86,married
43316,64,married
43317,32,single
43318,28,married
43319,35,single
43320,31,single
43321,31,single
43322,22,single
43323,54,divorced
43324,59,married
43325,35,married
43326,58,married
43327,27,single
43328,46,divorced
43329,25,single
43330,46,married
43331,59,married
43332,86,married
43333,35,single
43334,52,single
43335,22,single
43336,31,single
43337,43,divorced
43338,35,single
43339,60,married
43340,37,married
43341,54,married
43342,27,single
43343,72,married
43344,42,married
43345,29,single
43346,29,single
43347,30,single
43348,28,single
43349,43,married
43350,37,married
43351,46,single
43352,62,married
43353,20,single
43354,77,married
43355,26,single
43356,57,married
43357,58,married
43358,26,married
43359,57,married
43360,33,single
43361,47,single
43362,60,married
43363,39,single
43364,30,married
43365,82,divorced
43366,59,married
43367,72,married
43368,35,married
43369,70,married
43370,30,single
43371,36,married
43372,45,married
43373,31,single
43374,51,married
43375,31,single
43376,28,single
43377,42,married
43378,40,married
43379,57,divorced
43380,23,single
43381,56,single
43382,31,single
43383,33,single
43384,44,divorced
43385,80,divorced
43386,47,married
43387,27,single
43388,27,single
43389,34,married
43390,26,single
43391,61,married
43392,50,divorced
43393,84,married
43394,86,married
43395,33,single
43396,46,married
43397,26,single
43398,45,married
43399,60,married
43400,47,married
43401,53,married
43402,53,married
43403,54,single
43404,54,married
43405,34,married
43406,70,married
43407,44,married
43408,19,single
43409,24,single
43410,49,married
43411,39,divorced
43412,53,married
43413,50,married
43414,34,divorced
43415,29,single
43416,30,married
43417,50,married
43418,30,single
43419,50,married
43420,32,single
43421,27,single
43422,33,single
43423,80,married
43424,33,single
43425,57,married
43426,58,married
43427,27,single
43428,37,married
43429,55,married
43430,46,married
43431,78,divorced
43432,43,divorced
