,bank_arg1,bank_arg2
33173,0.12,0.11
33174,0.18,0.17
33175,0.12,0.19
33176,0.16,0.15
33177,0.12,0.15
33178,0.1,0.19
33179,0.19,0.14
33180,0.35,0.23
33181,0.16,0.19
33182,0.16,0.16
33183,0.31,0.24
33184,0.19,0.12
33185,0.16,0.14
33186,0.32,0.28
33187,0.17,0.16
33188,0.31,0.3
33189,0.2,0.1
33190,0.37,0.28
33191,0.1,0.18
33192,0.17,0.17
33193,0.17,0.1
33194,0.13,0.13
33195,0.78,0.43
33196,0.1,0.19
33197,0.19,0.12
33198,0.11,0.16
33199,0.16,0.15
33200,0.1,0.16
33201,0.12,0.15
33202,0.37,0.24
33203,0.39,0.3
33204,0.16,0.14
33205,0.52,0.32
33206,0.34,0.26
33207,0.59,0.4
33208,0.12,0.19
33209,0.2,0.17
33210,0.15,0.2
33211,0.17,0.15
33212,0.13,0.16
33213,0.1,0.15
33214,0.16,0.12
33215,0.1,0.19
33216,0.37,0.29
33217,0.13,0.13
33218,0.15,0.2
33219,0.15,0.2
33220,0.14,0.14
33221,0.16,0.12
33222,0.12,0.12
33223,0.19,0.1
33224,0.2,0.14
33225,0.34,0.26
33226,0.1,0.2
33227,0.12,0.17
33228,0.13,0.2
33229,0.55,0.38
33230,0.1,0.13
33231,0.12,0.12
33232,0.14,0.12
33233,0.1,0.1
33234,0.17,0.19
33235,0.11,0.18
33236,0.15,0.17
33237,0.14,0.17
33238,0.11,0.15
33239,0.17,0.19
33240,0.15,0.14
33241,0.17,0.18
33242,0.53,0.3
33243,0.19,0.2
33244,0.14,0.11
33245,0.14,0.11
33246,0.18,0.11
33247,0.12,0.14
33248,0.17,0.15
33249,0.11,0.17
33250,0.1,0.15
33251,0.16,0.1
33252,0.15,0.13
33253,0.33,0.2
33254,0.1,0.1
33255,0.17,0.11
33256,0.1,0.18
33257,0.11,0.16
33258,0.16,0.14
33259,0.17,0.13
33260,0.1,0.13
33261,0.13,0.18
33262,0.6,0.31
33263,0.11,0.2
33264,0.11,0.1
33265,0.4,0.27
33266,0.2,0.1
33267,0.12,0.12
33268,0.39,0.29
33269,0.15,0.13
33270,0.13,0.16
33271,0.52,0.38
33272,0.17,0.13
33273,0.4,0.22
33274,0.17,0.15
33275,0.19,0.1
33276,0.14,0.11
33277,0.2,0.1
33278,0.34,0.22
33279,0.35,0.26
33280,0.14,0.11
33281,0.11,0.16
33282,0.13,0.18
33283,0.17,0.12
33284,0.1,0.11
33285,0.16,0.14
33286,0.1,0.1
33287,0.2,0.18
33288,0.53,0.33
33289,0.14,0.11
33290,0.56,0.33
33291,0.14,0.2
33292,0.18,0.14
33293,0.16,0.11
33294,0.16,0.13
33295,0.11,0.1
33296,0.2,0.19
33297,0.15,0.2
33298,0.1,0.2
33299,0.18,0.19
33300,0.2,0.17
33301,0.17,0.18
33302,0.12,0.15
33303,0.1,0.19
33304,0.13,0.15
33305,0.34,0.21
33306,0.2,0.15
33307,0.75,0.5
33308,0.11,0.2
33309,0.19,0.12
33310,0.39,0.22
33311,0.18,0.15
33312,0.35,0.2
33313,0.18,0.14
33314,0.12,0.18
33315,0.18,0.17
33316,0.33,0.27
33317,0.15,0.2
33318,0.18,0.12
33319,0.15,0.19
33320,0.14,0.12
33321,0.16,0.17
33322,0.33,0.26
33323,0.19,0.17
33324,0.16,0.12
33325,0.36,0.24
33326,0.1,0.1
33327,0.34,0.23
33328,0.14,0.12
33329,0.13,0.18
33330,0.12,0.15
33331,0.34,0.22
33332,0.1,0.18
33333,0.16,0.1
33334,0.16,0.17
33335,0.75,0.4
33336,0.18,0.14
33337,0.5,0.34
33338,0.3,0.28
33339,0.1,0.18
33340,0.51,0.31
33341,0.34,0.22
33342,0.13,0.11
33343,0.17,0.11
33344,0.14,0.2
33345,0.17,0.2
33346,0.16,0.17
33347,0.16,0.13
33348,0.2,0.18
33349,0.15,0.12
33350,0.16,0.13
33351,0.2,0.11
33352,0.12,0.12
33353,0.4,0.29
33354,0.13,0.1
33355,0.13,0.11
33356,0.19,0.13
33357,0.12,0.14
33358,0.1,0.14
33359,0.12,0.18
33360,0.56,0.31
33361,0.13,0.12
33362,0.14,0.16
33363,0.15,0.16
33364,0.13,0.19
33365,0.2,0.1
33366,0.13,0.13
33367,0.11,0.18
33368,0.16,0.15
33369,0.19,0.14
33370,0.2,0.16
33371,0.16,0.1
33372,0.39,0.27
33373,0.4,0.21
33374,0.4,0.21
33375,0.4,0.28
33376,0.14,0.17
33377,0.14,0.14
33378,0.16,0.2
33379,0.33,0.22
33380,0.13,0.17
33381,0.38,0.24
33382,0.3,0.2
33383,0.34,0.24
33384,0.18,0.12
33385,0.11,0.15
33386,0.19,0.16
33387,0.12,0.19
33388,0.11,0.1
33389,0.1,0.12
33390,0.14,0.17
33391,0.1,0.13
33392,0.17,0.15
33393,0.58,0.38
33394,0.1,0.14
33395,0.14,0.19
33396,0.4,0.26
33397,0.14,0.11
33398,0.2,0.16
33399,0.37,0.29
33400,0.13,0.2
33401,0.54,0.33
33402,0.12,0.12
33403,0.14,0.13
33404,0.17,0.17
33405,0.31,0.29
33406,0.13,0.2
33407,0.11,0.17
33408,0.2,0.1
33409,0.16,0.14
33410,0.11,0.15
33411,0.12,0.14
33412,0.11,0.17
33413,0.1,0.1
33414,0.51,0.3
33415,0.16,0.1
33416,0.16,0.17
33417,0.17,0.17
33418,0.13,0.2
33419,0.11,0.17
33420,0.13,0.14
33421,0.11,0.18
33422,0.52,0.34
33423,0.13,0.14
33424,0.16,0.12
33425,0.18,0.19
33426,0.18,0.2
33427,0.18,0.14
33428,0.12,0.17
33429,0.13,0.11
33430,0.51,0.33
33431,0.74,0.42
33432,0.16,0.15
33433,0.1,0.2
33434,0.1,0.12
33435,0.15,0.17
33436,0.51,0.3
33437,0.13,0.19
33438,0.55,0.32
33439,0.15,0.16
33440,0.33,0.29
33441,0.16,0.11
33442,0.31,0.2
33443,0.14,0.11
33444,0.38,0.21
33445,0.35,0.3
33446,0.16,0.17
33447,0.14,0.11
33448,0.2,0.18
33449,0.15,0.15
33450,0.14,0.16
33451,0.2,0.1
33452,0.14,0.13
33453,0.18,0.13
33454,0.13,0.1
33455,0.59,0.33
33456,0.15,0.16
33457,0.2,0.19
33458,0.12,0.1
33459,0.17,0.17
33460,0.57,0.32
33461,0.2,0.17
33462,0.13,0.11
33463,0.16,0.15
33464,0.18,0.14
33465,0.18,0.15
33466,0.18,0.11
33467,0.35,0.27
33468,0.14,0.14
33469,0.11,0.17
33470,0.15,0.1
33471,0.31,0.3
33472,0.15,0.14
33473,0.1,0.19
33474,0.1,0.11
33475,0.2,0.2
33476,0.17,0.1
33477,0.1,0.1
33478,0.2,0.18
33479,0.5,0.37
33480,0.19,0.18
33481,0.17,0.17
33482,0.3,0.23
33483,0.2,0.12
33484,0.6,0.32
33485,0.15,0.19
33486,0.11,0.13
33487,0.15,0.16
33488,0.59,0.3
33489,0.12,0.13
33490,0.1,0.12
33491,0.11,0.1
33492,0.12,0.2
33493,0.57,0.33
33494,0.13,0.14
33495,0.14,0.11
33496,0.14,0.2
33497,0.15,0.11
33498,0.13,0.2
33499,0.16,0.14
33500,0.18,0.18
33501,0.15,0.14
33502,0.14,0.2
33503,0.13,0.13
33504,0.16,0.11
33505,0.52,0.3
33506,0.15,0.14
33507,0.18,0.11
33508,0.5,0.39
33509,0.51,0.3
33510,0.58,0.37
33511,0.16,0.2
33512,0.77,0.42
33513,0.13,0.13
33514,0.12,0.2
33515,0.11,0.17
33516,0.14,0.13
33517,0.12,0.14
33518,0.52,0.39
33519,0.13,0.14
33520,0.2,0.16
33521,0.19,0.14
33522,0.18,0.19
33523,0.39,0.23
33524,0.14,0.19
33525,0.11,0.16
33526,0.15,0.14
33527,0.12,0.15
33528,0.17,0.19
33529,0.15,0.1
33530,0.12,0.15
33531,0.1,0.2
33532,0.12,0.15
33533,0.31,0.26
33534,0.13,0.14
33535,0.19,0.19
33536,0.56,0.32
33537,0.18,0.16
33538,0.11,0.17
33539,0.35,0.2
33540,0.12,0.12
33541,0.14,0.15
33542,0.15,0.17
33543,0.17,0.14
33544,0.34,0.21
33545,0.16,0.17
33546,0.16,0.14
33547,0.12,0.14
33548,0.33,0.28
33549,0.16,0.2
33550,0.14,0.15
33551,0.16,0.13
33552,0.1,0.14
33553,0.12,0.14
33554,0.14,0.17
33555,0.2,0.15
33556,0.14,0.12
33557,0.17,0.15
33558,0.15,0.15
33559,0.18,0.11
33560,0.1,0.19
33561,0.18,0.18
33562,0.2,0.13
33563,0.12,0.2
33564,0.14,0.17
33565,0.4,0.3
33566,0.19,0.2
33567,0.34,0.28
33568,0.14,0.18
33569,0.17,0.17
33570,0.17,0.15
33571,0.2,0.19
33572,0.2,0.18
33573,0.18,0.13
33574,0.16,0.12
33575,0.16,0.2
33576,0.15,0.19
33577,0.16,0.18
33578,0.13,0.11
33579,0.18,0.16
33580,0.12,0.15
33581,0.31,0.2
33582,0.4,0.25
33583,0.16,0.14
33584,0.38,0.23
33585,0.17,0.18
33586,0.17,0.14
33587,0.2,0.19
33588,0.12,0.12
33589,0.18,0.1
33590,0.11,0.2
33591,0.13,0.12
33592,0.1,0.18
33593,0.14,0.17
33594,0.19,0.16
33595,0.14,0.2
33596,0.1,0.17
33597,0.17,0.16
33598,0.1,0.1
33599,0.2,0.12
33600,0.32,0.27
33601,0.3,0.26
33602,0.13,0.2
33603,0.15,0.18
33604,0.16,0.17
33605,0.2,0.2
33606,0.14,0.16
33607,0.32,0.29
33608,0.19,0.11
33609,0.15,0.2
33610,0.4,0.2
33611,0.15,0.14
33612,0.17,0.11
33613,0.17,0.17
33614,0.1,0.16
33615,0.12,0.13
33616,0.16,0.11
33617,0.12,0.19
33618,0.14,0.18
33619,0.11,0.2
33620,0.1,0.14
33621,0.18,0.14
33622,0.16,0.11
33623,0.19,0.13
33624,0.34,0.27
33625,0.13,0.11
33626,0.19,0.19
33627,0.13,0.16
33628,0.14,0.1
33629,0.6,0.36
33630,0.11,0.17
33631,0.1,0.19
33632,0.12,0.15
33633,0.13,0.12
33634,0.15,0.16
33635,0.34,0.24
33636,0.1,0.19
33637,0.19,0.1
33638,0.17,0.1
33639,0.13,0.2
33640,0.18,0.12
33641,0.37,0.2
33642,0.19,0.15
33643,0.12,0.1
33644,0.33,0.25
33645,0.15,0.19
33646,0.19,0.16
33647,0.15,0.14
33648,0.17,0.15
33649,0.18,0.19
33650,0.12,0.19
33651,0.37,0.26
33652,0.14,0.2
33653,0.38,0.21
33654,0.11,0.13
33655,0.2,0.11
33656,0.13,0.18
33657,0.2,0.13
33658,0.2,0.18
33659,0.1,0.2
33660,0.12,0.14
33661,0.19,0.2
33662,0.16,0.15
33663,0.1,0.18
33664,0.1,0.19
33665,0.13,0.17
33666,0.19,0.12
33667,0.35,0.29
33668,0.18,0.13
33669,0.39,0.3
33670,0.36,0.28
33671,0.18,0.17
33672,0.18,0.14
33673,0.13,0.18
33674,0.17,0.14
33675,0.19,0.19
33676,0.18,0.17
33677,0.19,0.18
33678,0.16,0.15
33679,0.13,0.17
33680,0.17,0.13
33681,0.14,0.15
33682,0.12,0.19
33683,0.3,0.2
33684,0.11,0.12
33685,0.11,0.18
33686,0.17,0.13
33687,0.14,0.15
33688,0.58,0.4
33689,0.32,0.28
33690,0.14,0.1
33691,0.52,0.36
33692,0.57,0.34
33693,0.55,0.32
33694,0.1,0.12
33695,0.1,0.18
33696,0.17,0.11
33697,0.51,0.35
33698,0.53,0.31
33699,0.53,0.36
33700,0.59,0.36
33701,0.14,0.16
33702,0.17,0.14
33703,0.5,0.38
33704,0.52,0.33
33705,0.13,0.18
33706,0.55,0.32
33707,0.58,0.39
33708,0.36,0.26
33709,0.17,0.19
33710,0.13,0.11
33711,0.15,0.13
33712,0.16,0.17
33713,0.57,0.32
33714,0.2,0.12
33715,0.55,0.33
33716,0.75,0.46
33717,0.5,0.36
33718,0.57,0.4
33719,0.53,0.37
33720,0.6,0.33
33721,0.77,0.44
33722,0.5,0.38
33723,0.51,0.37
33724,0.16,0.15
33725,0.12,0.15
33726,0.18,0.2
33727,0.18,0.11
33728,0.13,0.12
33729,0.19,0.17
33730,0.17,0.17
33731,0.1,0.1
33732,0.16,0.15
33733,0.56,0.37
33734,0.52,0.39
33735,0.57,0.34
33736,0.6,0.34
33737,0.54,0.39
33738,0.1,0.13
33739,0.52,0.33
33740,0.17,0.2
33741,0.16,0.18
33742,0.55,0.35
33743,0.2,0.19
33744,0.53,0.31
33745,0.16,0.13
33746,0.57,0.35
33747,0.55,0.31
33748,0.6,0.31
33749,0.13,0.17
33750,0.19,0.12
33751,0.56,0.39
33752,0.15,0.18
33753,0.58,0.36
33754,0.6,0.33
33755,0.58,0.3
33756,0.58,0.34
33757,0.5,0.36
33758,0.16,0.19
33759,0.53,0.37
33760,0.58,0.36
33761,0.19,0.1
33762,0.13,0.12
33763,0.17,0.17
33764,0.55,0.33
33765,0.51,0.32
33766,0.1,0.18
33767,0.59,0.35
33768,0.53,0.31
33769,0.1,0.1
33770,0.5,0.34
33771,0.15,0.13
33772,0.19,0.1
33773,0.11,0.15
33774,0.11,0.12
33775,0.52,0.4
33776,0.52,0.35
33777,0.19,0.12
33778,0.19,0.14
33779,0.54,0.32
33780,0.51,0.33
33781,0.2,0.12
33782,0.11,0.16
33783,0.5,0.31
33784,0.16,0.2
33785,0.57,0.34
33786,0.51,0.35
33787,0.37,0.29
33788,0.6,0.37
33789,0.11,0.2
33790,0.58,0.4
33791,0.13,0.18
33792,0.17,0.1
33793,0.5,0.3
33794,0.52,0.3
33795,0.57,0.38
33796,0.19,0.19
33797,0.34,0.23
33798,0.57,0.38
33799,0.1,0.14
33800,0.19,0.1
33801,0.15,0.14
33802,0.5,0.33
33803,0.53,0.39
33804,0.14,0.1
33805,0.51,0.3
33806,0.1,0.15
33807,0.19,0.19
33808,0.56,0.37
33809,0.51,0.31
33810,0.16,0.16
33811,0.13,0.2
33812,0.16,0.11
33813,0.19,0.15
33814,0.1,0.12
33815,0.54,0.34
33816,0.3,0.23
33817,0.14,0.12
33818,0.55,0.33
33819,0.1,0.19
33820,0.5,0.38
33821,0.11,0.1
33822,0.16,0.13
33823,0.51,0.37
33824,0.57,0.38
33825,0.16,0.15
33826,0.11,0.18
33827,0.57,0.36
33828,0.39,0.2
33829,0.1,0.17
33830,0.1,0.11
33831,0.17,0.14
33832,0.52,0.38
33833,0.37,0.27
33834,0.55,0.3
33835,0.13,0.13
33836,0.13,0.2
33837,0.13,0.18
33838,0.37,0.28
33839,0.18,0.2
33840,0.12,0.19
33841,0.39,0.28
33842,0.12,0.13
33843,0.11,0.13
33844,0.11,0.11
33845,0.12,0.19
33846,0.15,0.2
33847,0.14,0.12
33848,0.33,0.27
33849,0.11,0.12
33850,0.18,0.2
33851,0.19,0.14
33852,0.6,0.3
33853,0.55,0.38
33854,0.52,0.32
33855,0.16,0.17
33856,0.16,0.18
33857,0.18,0.11
33858,0.12,0.17
33859,0.15,0.16
33860,0.13,0.11
33861,0.51,0.37
33862,0.16,0.19
33863,0.1,0.12
33864,0.19,0.17
33865,0.11,0.17
33866,0.16,0.13
33867,0.59,0.31
33868,0.57,0.39
33869,0.15,0.17
33870,0.52,0.34
33871,0.59,0.37
33872,0.58,0.39
33873,0.59,0.4
33874,0.14,0.17
33875,0.34,0.24
33876,0.55,0.39
33877,0.56,0.34
33878,0.12,0.1
33879,0.59,0.32
33880,0.11,0.12
33881,0.53,0.36
33882,0.6,0.39
33883,0.16,0.1
33884,0.53,0.35
33885,0.18,0.13
33886,0.6,0.37
33887,0.56,0.35
33888,0.32,0.2
33889,0.13,0.2
33890,0.56,0.39
33891,0.11,0.2
33892,0.17,0.12
33893,0.11,0.12
33894,0.51,0.37
33895,0.14,0.11
33896,0.17,0.15
33897,0.58,0.36
33898,0.11,0.2
33899,0.4,0.25
33900,0.11,0.18
33901,0.11,0.2
33902,0.57,0.34
33903,0.11,0.13
33904,0.16,0.17
33905,0.2,0.1
33906,0.16,0.18
33907,0.56,0.31
33908,0.54,0.34
33909,0.6,0.38
33910,0.1,0.18
33911,0.58,0.31
33912,0.58,0.34
33913,0.56,0.3
33914,0.5,0.39
33915,0.53,0.35
33916,0.12,0.14
33917,0.53,0.38
33918,0.59,0.34
33919,0.51,0.31
33920,0.54,0.39
33921,0.56,0.31
33922,0.54,0.33
33923,0.17,0.12
33924,0.19,0.1
33925,0.1,0.18
33926,0.2,0.11
33927,0.79,0.42
33928,0.51,0.37
33929,0.51,0.32
33930,0.54,0.4
33931,0.53,0.32
33932,0.14,0.16
33933,0.58,0.34
33934,0.1,0.12
33935,0.11,0.18
33936,0.15,0.13
33937,0.58,0.39
33938,0.51,0.38
33939,0.18,0.15
33940,0.19,0.15
33941,0.11,0.14
33942,0.11,0.15
33943,0.58,0.32
33944,0.51,0.37
33945,0.11,0.19
33946,0.59,0.37
33947,0.14,0.12
33948,0.54,0.32
33949,0.8,0.41
33950,0.16,0.11
33951,0.1,0.11
33952,0.13,0.12
33953,0.55,0.33
33954,0.1,0.14
33955,0.13,0.18
33956,0.19,0.2
33957,0.17,0.2
33958,0.1,0.1
33959,0.55,0.32
33960,0.6,0.4
33961,0.5,0.38
33962,0.57,0.36
33963,0.5,0.38
33964,0.38,0.26
33965,0.56,0.37
33966,0.14,0.11
33967,0.57,0.4
33968,0.58,0.31
33969,0.1,0.2
33970,0.19,0.18
33971,0.14,0.1
33972,0.18,0.19
33973,0.17,0.2
33974,0.5,0.3
33975,0.2,0.17
33976,0.15,0.11
33977,0.17,0.2
33978,0.19,0.2
33979,0.39,0.25
33980,0.1,0.19
33981,0.1,0.11
33982,0.58,0.33
33983,0.52,0.36
33984,0.55,0.33
33985,0.56,0.35
33986,0.59,0.37
33987,0.18,0.19
33988,0.14,0.1
33989,0.18,0.15
33990,0.12,0.15
33991,0.12,0.2
33992,0.58,0.39
33993,0.16,0.13
33994,0.77,0.44
33995,0.14,0.2
33996,0.2,0.15
33997,0.16,0.2
33998,0.16,0.1
33999,0.2,0.14
34000,0.32,0.3
34001,0.56,0.3
34002,0.2,0.12
34003,0.54,0.35
34004,0.38,0.2
34005,0.5,0.31
34006,0.11,0.1
34007,0.56,0.33
34008,0.16,0.16
34009,0.6,0.39
34010,0.19,0.13
34011,0.55,0.34
34012,0.18,0.12
34013,0.52,0.34
34014,0.14,0.19
34015,0.16,0.19
34016,0.1,0.16
34017,0.59,0.34
34018,0.56,0.34
34019,0.16,0.18
34020,0.58,0.36
34021,0.56,0.36
34022,0.14,0.15
34023,0.14,0.18
34024,0.56,0.4
34025,0.1,0.18
34026,0.52,0.38
34027,0.16,0.2
34028,0.56,0.33
34029,0.57,0.38
34030,0.4,0.2
34031,0.15,0.17
34032,0.53,0.35
34033,0.16,0.16
34034,0.13,0.17
34035,0.5,0.3
34036,0.35,0.29
34037,0.59,0.31
34038,0.51,0.3
34039,0.15,0.1
34040,0.11,0.2
34041,0.17,0.13
34042,0.11,0.14
34043,0.19,0.17
34044,0.33,0.25
34045,0.56,0.39
34046,0.56,0.36
34047,0.5,0.3
34048,0.16,0.13
34049,0.2,0.2
34050,0.57,0.36
34051,0.58,0.39
34052,0.17,0.13
34053,0.13,0.18
34054,0.16,0.17
34055,0.59,0.4
34056,0.18,0.19
34057,0.19,0.18
34058,0.53,0.38
34059,0.12,0.11
34060,0.36,0.2
34061,0.53,0.36
34062,0.6,0.37
34063,0.53,0.33
34064,0.54,0.34
34065,0.18,0.12
34066,0.54,0.37
34067,0.71,0.44
34068,0.12,0.11
34069,0.6,0.32
34070,0.19,0.1
34071,0.56,0.35
34072,0.2,0.16
34073,0.5,0.39
34074,0.13,0.13
34075,0.51,0.3
34076,0.2,0.15
34077,0.58,0.4
34078,0.18,0.2
34079,0.18,0.17
34080,0.57,0.4
34081,0.58,0.32
34082,0.6,0.4
34083,0.5,0.3
34084,0.12,0.13
34085,0.53,0.37
34086,0.15,0.16
34087,0.52,0.35
34088,0.16,0.11
34089,0.56,0.37
34090,0.19,0.18
34091,0.14,0.16
34092,0.2,0.14
34093,0.11,0.16
34094,0.54,0.4
34095,0.52,0.35
34096,0.2,0.15
34097,0.6,0.35
34098,0.59,0.3
34099,0.14,0.15
34100,0.11,0.11
34101,0.58,0.39
34102,0.18,0.17
34103,0.16,0.15
34104,0.16,0.19
34105,0.5,0.32
34106,0.15,0.19
34107,0.53,0.39
34108,0.55,0.38
34109,0.78,0.49
34110,0.3,0.28
34111,0.12,0.17
34112,0.11,0.15
34113,0.54,0.3
34114,0.1,0.19
34115,0.11,0.2
34116,0.1,0.12
34117,0.11,0.15
34118,0.17,0.1
34119,0.17,0.2
34120,0.2,0.13
34121,0.11,0.17
34122,0.14,0.19
34123,0.6,0.33
34124,0.11,0.14
34125,0.58,0.4
34126,0.17,0.15
34127,0.56,0.3
34128,0.57,0.34
34129,0.11,0.19
34130,0.1,0.11
34131,0.19,0.14
34132,0.18,0.14
34133,0.32,0.25
34134,0.18,0.12
34135,0.38,0.22
34136,0.18,0.16
34137,0.11,0.12
34138,0.2,0.11
34139,0.6,0.38
34140,0.16,0.16
34141,0.38,0.2
34142,0.54,0.37
34143,0.55,0.33
34144,0.17,0.15
34145,0.59,0.37
34146,0.57,0.34
34147,0.51,0.35
34148,0.52,0.38
34149,0.1,0.15
34150,0.55,0.31
34151,0.52,0.35
34152,0.57,0.31
34153,0.58,0.39
34154,0.2,0.19
34155,0.11,0.15
34156,0.13,0.18
34157,0.5,0.4
34158,0.51,0.38
34159,0.58,0.39
34160,0.58,0.4
34161,0.56,0.33
34162,0.17,0.11
34163,0.5,0.32
34164,0.59,0.34
34165,0.58,0.33
34166,0.2,0.2
34167,0.56,0.34
34168,0.2,0.12
34169,0.5,0.4
34170,0.55,0.34
34171,0.19,0.2
34172,0.6,0.33
34173,0.2,0.13
34174,0.1,0.2
34175,0.71,0.49
34176,0.56,0.34
34177,0.12,0.16
34178,0.11,0.18
34179,0.16,0.12
34180,0.2,0.11
34181,0.2,0.18
34182,0.52,0.36
34183,0.11,0.16
34184,0.59,0.36
34185,0.14,0.17
34186,0.54,0.34
34187,0.15,0.14
34188,0.11,0.12
34189,0.17,0.1
34190,0.12,0.16
34191,0.2,0.11
34192,0.13,0.11
34193,0.6,0.32
34194,0.13,0.12
34195,0.1,0.1
34196,0.58,0.37
34197,0.52,0.31
34198,0.14,0.16
34199,0.57,0.35
34200,0.6,0.38
34201,0.12,0.14
34202,0.2,0.18
34203,0.2,0.2
34204,0.1,0.12
34205,0.58,0.36
34206,0.13,0.17
34207,0.1,0.16
34208,0.57,0.36
34209,0.57,0.36
34210,0.5,0.31
34211,0.57,0.34
34212,0.11,0.14
34213,0.59,0.36
34214,0.19,0.19
34215,0.57,0.31
34216,0.38,0.25
34217,0.13,0.12
34218,0.54,0.35
34219,0.14,0.13
34220,0.55,0.32
34221,0.14,0.16
34222,0.17,0.15
34223,0.4,0.3
34224,0.13,0.18
34225,0.56,0.37
34226,0.15,0.19
34227,0.19,0.16
34228,0.14,0.18
34229,0.19,0.13
34230,0.1,0.14
34231,0.38,0.3
34232,0.18,0.17
34233,0.13,0.2
34234,0.55,0.34
34235,0.54,0.39
34236,0.2,0.16
34237,0.18,0.12
34238,0.18,0.15
34239,0.16,0.12
34240,0.18,0.17
34241,0.51,0.4
34242,0.16,0.18
34243,0.57,0.33
34244,0.13,0.11
34245,0.15,0.1
34246,0.6,0.35
34247,0.18,0.11
34248,0.14,0.19
34249,0.51,0.32
34250,0.15,0.18
34251,0.11,0.15
34252,0.17,0.11
34253,0.13,0.17
34254,0.13,0.2
34255,0.11,0.19
34256,0.13,0.16
34257,0.17,0.11
34258,0.2,0.16
34259,0.11,0.13
34260,0.11,0.15
34261,0.34,0.26
34262,0.11,0.16
34263,0.16,0.15
34264,0.17,0.1
34265,0.13,0.18
34266,0.14,0.17
34267,0.19,0.14
34268,0.16,0.12
34269,0.17,0.17
34270,0.14,0.1
34271,0.14,0.14
34272,0.15,0.14
34273,0.58,0.3
34274,0.13,0.19
34275,0.19,0.2
34276,0.11,0.16
34277,0.3,0.21
34278,0.2,0.14
34279,0.78,0.42
34280,0.16,0.17
34281,0.13,0.11
34282,0.19,0.16
34283,0.1,0.12
34284,0.13,0.15
34285,0.2,0.15
34286,0.13,0.14
34287,0.34,0.24
34288,0.15,0.14
34289,0.17,0.2
34290,0.52,0.38
34291,0.59,0.32
34292,0.19,0.1
34293,0.18,0.16
34294,0.32,0.3
34295,0.3,0.24
34296,0.51,0.34
34297,0.1,0.1
34298,0.2,0.17
34299,0.14,0.1
34300,0.15,0.13
34301,0.17,0.15
34302,0.6,0.35
34303,0.2,0.12
34304,0.1,0.17
34305,0.11,0.1
34306,0.1,0.12
34307,0.57,0.37
34308,0.6,0.36
34309,0.17,0.1
34310,0.17,0.1
34311,0.1,0.1
34312,0.18,0.15
34313,0.57,0.32
34314,0.12,0.1
34315,0.13,0.19
34316,0.54,0.33
34317,0.51,0.33
34318,0.13,0.19
34319,0.19,0.14
34320,0.18,0.14
34321,0.17,0.16
34322,0.56,0.33
34323,0.1,0.1
34324,0.16,0.11
34325,0.58,0.31
34326,0.13,0.18
34327,0.18,0.13
34328,0.11,0.14
34329,0.2,0.19
34330,0.37,0.29
34331,0.16,0.19
34332,0.54,0.31
34333,0.19,0.12
34334,0.14,0.17
34335,0.58,0.35
34336,0.52,0.37
34337,0.55,0.35
34338,0.18,0.14
34339,0.52,0.33
34340,0.14,0.15
34341,0.5,0.37
34342,0.1,0.1
34343,0.1,0.1
34344,0.52,0.38
34345,0.18,0.2
34346,0.5,0.37
34347,0.2,0.1
34348,0.18,0.16
34349,0.16,0.16
34350,0.56,0.38
34351,0.15,0.11
34352,0.52,0.35
34353,0.18,0.2
34354,0.17,0.15
34355,0.1,0.14
34356,0.14,0.19
34357,0.19,0.12
34358,0.33,0.27
34359,0.59,0.35
34360,0.11,0.12
34361,0.59,0.34
34362,0.18,0.15
34363,0.15,0.19
34364,0.2,0.15
34365,0.19,0.1
34366,0.57,0.35
34367,0.18,0.15
34368,0.13,0.16
34369,0.13,0.19
34370,0.14,0.2
34371,0.17,0.17
34372,0.57,0.3
34373,0.11,0.14
34374,0.78,0.41
34375,0.14,0.1
34376,0.33,0.22
34377,0.2,0.13
34378,0.14,0.16
34379,0.13,0.15
34380,0.13,0.1
34381,0.59,0.38
34382,0.17,0.13
34383,0.12,0.11
34384,0.17,0.14
34385,0.13,0.1
34386,0.11,0.2
34387,0.4,0.29
34388,0.17,0.16
34389,0.8,0.45
34390,0.15,0.16
34391,0.56,0.32
34392,0.11,0.1
34393,0.19,0.1
34394,0.16,0.18
34395,0.13,0.14
34396,0.17,0.16
34397,0.6,0.31
34398,0.17,0.18
34399,0.31,0.23
34400,0.17,0.18
34401,0.17,0.19
34402,0.1,0.2
34403,0.15,0.11
34404,0.15,0.11
34405,0.2,0.18
34406,0.53,0.4
34407,0.35,0.28
34408,0.12,0.2
34409,0.19,0.15
34410,0.1,0.1
34411,0.33,0.3
34412,0.11,0.18
34413,0.15,0.16
34414,0.17,0.15
34415,0.16,0.1
34416,0.15,0.11
34417,0.17,0.17
34418,0.19,0.19
34419,0.15,0.19
34420,0.19,0.12
34421,0.13,0.2
34422,0.1,0.11
34423,0.18,0.11
34424,0.11,0.12
34425,0.2,0.16
34426,0.17,0.19
34427,0.12,0.11
34428,0.19,0.11
34429,0.12,0.15
34430,0.37,0.28
34431,0.16,0.12
34432,0.15,0.11
34433,0.32,0.24
34434,0.2,0.2
34435,0.13,0.13
34436,0.13,0.13
34437,0.17,0.13
34438,0.15,0.12
34439,0.12,0.15
34440,0.37,0.21
34441,0.12,0.16
34442,0.14,0.18
34443,0.17,0.17
